Nm_Ruas,Kd_Inf,Panjang,STA_AWAL,STA_AKHIR,No,Tahun,Date,Penanganan,Kondisi_Kini,Perke_Kini
4014 - JL. CEMPAKA,113,648.53833525500,0+100,0+200,113,,,,,
4014 - JL. CEMPAKA,114,648.53833525500,0+200,0+300,114,,,,,
4014 - JL. CEMPAKA,115,648.53833525500,0+300,0+400,115,,,,,
4014 - JL. CEMPAKA,116,648.53833525500,0+400,0+500,116,,,,,
4014 - JL. CEMPAKA,117,648.53833525500,0+600,0+648,117,,,,,
4015 - JL. TANJUNG,119,205.79138812700,0+000,0+100,119,,,,,
4015 - JL. TANJUNG,120,205.79138812700,0+200,0+205,120,,,,,
4016 - JL. MELATI,122,262.26581516300,0+000,0+100,122,,,,,
4016 - JL. MELATI,123,262.26581516300,0+200,0+262,123,,,,,
4017 - JL. KEMUNING,125,553.06629999800,0+000,0+100,125,,,,,
4017 - JL. KEMUNING,126,553.06629999800,0+100,0+200,126,,,,,
4017 - JL. KEMUNING,127,553.06629999800,0+200,0+300,127,,,,,
4017 - JL. KEMUNING,128,553.06629999800,0+300,0+400,128,,,,,
4017 - JL. KEMUNING,129,553.06629999800,0+500,0+553,129,,,,,
4018 - JL. SERUNI,131,386.64964338000,0+000,0+100,131,,,,,
4018 - JL. SERUNI,132,386.64964338000,0+100,0+200,132,,,,,
4018 - JL. SERUNI,133,386.64964338000,0+300,0+386,133,,,,,
4019 - JL. GARUDA,135,161.76861117900,0+000,0+100,135,,,,,
4020 - JL. DR. SUTOMO,137,665.14385003500,0+000,0+100,137,,,,,
4020 - JL. DR. SUTOMO,138,665.14385003500,0+100,0+200,138,,,,,
4020 - JL. DR. SUTOMO,139,665.14385003500,0+200,0+300,139,,,,,
4020 - JL. DR. SUTOMO,140,665.14385003500,0+300,0+400,140,,,,,
4020 - JL. DR. SUTOMO,141,665.14385003500,0+400,0+500,141,,,,,
4020 - JL. DR. SUTOMO,142,665.14385003500,0+600,0+685,142,,,,,
4021 - JL. PENANGGUNGAN,144,234.47697718200,0+000,0+100,144,,,,,
4021 - JL. PENANGGUNGAN,145,234.47697718200,0+200,0+234,145,,,,,
4022 - JL. PANDAN,147,244.76979559900,0+000,0+100,147,,,,,
4022 - JL. PANDAN,148,244.76979559900,0+200,0+244,148,,,,,
4023 - JL. SEMERU,150,270.75358416200,0+000,0+100,150,,,,,
4023 - JL. SEMERU,151,270.75358416200,0+200,0+270,151,,,,,
4024 - JL. RINJANI,153,205.55865545300,0+000,0+100,153,,,,,
4024 - JL. RINJANI,154,205.55865545300,0+200,0+205,154,,,,,
4025 - JL. DIENG,156,375.20757709400,0+000,0+100,156,,,,,
4025 - JL. DIENG,157,375.20757709400,0+100,0+200,157,,,,,
4025 - JL. DIENG,158,375.20757709400,0+300,0+375,158,,,,,
4026 - JL. SERAYU,160,127.20048371000,0+000,0+100,160,,,,,
4027 - JL. CISADANE,162,122.91038172000,0+000,0+100,162,,,,,
4028 - JL. MUSI,164,369.66270448100,0+000,0+100,164,,,,,
4028 - JL. MUSI,165,369.66270448100,0+100,0+200,165,,,,,
4028 - JL. MUSI,166,369.66270448100,0+300,0+369,166,,,,,
4029 - JL. CITARUM,168,129.89632832300,0+000,0+100,168,,,,,
4030 - JL. ANJASMORO,170,247.23504242600,0+000,0+100,170,,,,,
4030 - JL. ANJASMORO,171,247.23504242600,0+200,0+247,171,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4031 - JL. CILIWUNG,173,377.66743090000,0+000,0+100,173,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4031 - JL. CILIWUNG,174,377.66743090000,0+100,0+200,174,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4031 - JL. CILIWUNG,175,377.66743090000,0+300,0+377,175,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4032 - JL. SINGOLUDRO II,177,599.56119156300,0+000,0+100,177,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4032 - JL. SINGOLUDRO II,178,599.56119156300,0+100,0+200,178,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4032 - JL. SINGOLUDRO II,179,599.56119156300,0+200,0+300,179,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4032 - JL. SINGOLUDRO II,180,599.56119156300,0+300,0+400,180,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4032 - JL. SINGOLUDRO II,181,599.56119156300,0+500,0+599,181,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4033 - JL. BOGO,183,834.24218159800,0+000,0+100,183,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4033 - JL. BOGO,184,834.24218159800,0+100,0+200,184,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4033 - JL. BOGO,185,834.24218159800,0+200,0+300,185,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4033 - JL. BOGO,186,834.24218159800,0+300,0+400,186,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4033 - JL. BOGO,187,834.24218159800,0+400,0+500,187,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4033 - JL. BOGO,188,834.24218159800,0+500,0+600,188,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4033 - JL. BOGO,189,834.24218159800,0+600,0+700,189,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4033 - JL. BOGO,190,834.24218159800,0+800,0+834,190,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4034 - JL. BOGO II,192,386.53061591800,0+000,0+100,192,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4034 - JL. BOGO II,193,386.53061591800,0+100,0+200,193,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4034 - JL. BOGO II,194,386.53061591800,0+300,0+386,194,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4035 - JL. KAMBOJA,196,565.32962159700,0+000,0+100,196,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4035 - JL. KAMBOJA,197,565.32962159700,0+100,0+200,197,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4035 - JL. KAMBOJA,198,565.32962159700,0+200,0+300,198,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4035 - JL. KAMBOJA,199,565.32962159700,0+300,0+400,199,,,,,
4035 - JL. KAMBOJA,200,565.32962159700,0+500,0+565,200,,,,,
4036 - JL. SRIGADING,202,492.11393880600,0+000,0+100,202,,,,,
4036 - JL. SRIGADING,203,492.11393880600,0+100,0+200,203,,,,,
4036 - JL. SRIGADING,204,492.11393880600,0+200,0+300,204,,,,,
4036 - JL. SRIGADING,205,492.11393880600,0+400,0+492,205,,,,,
4037 - JL. MELATI I,207,172.51194191300,0+000,0+100,207,,,,,
4038 - JL. MELATI II,209,263.19516325000,0+000,0+100,209,,,,,
4038 - JL. MELATI II,210,263.19516325000,0+200,0+263,210,,,,,
4039 - JL. KUNTO,212,2048.21134482000,0+000,0+100,212,,,,,
4039 - JL. KUNTO,213,2048.21134482000,0+100,0+200,213,,,,,
4039 - JL. KUNTO,214,2048.21134482000,0+200,0+300,214,,,,,
4039 - JL. KUNTO,215,2048.21134482000,0+300,0+400,215,,,,,
4039 - JL. KUNTO,216,2048.21134482000,0+400,0+500,216,,,,,
4039 - JL. KUNTO,217,2048.21134482000,0+500,0+600,217,,,,,
4039 - JL. KUNTO,218,2048.21134482000,0+600,0+700,218,,,,,
4039 - JL. KUNTO,219,2048.21134482000,0+700,0+800,219,,,,,
4039 - JL. KUNTO,220,2048.21134482000,0+800,0+900,220,,,,,
4039 - JL. KUNTO,221,2048.21134482000,0+900,1+000,221,,,,,
4039 - JL. KUNTO,222,2048.21134482000,1+000,1+100,222,,,,,
4039 - JL. KUNTO,223,2048.21134482000,1+100,1+200,223,,,,,
4039 - JL. KUNTO,224,2048.21134482000,1+200,1+300,224,,,,,
4039 - JL. KUNTO,225,2048.21134482000,1+300,1+400,225,,,,,
4039 - JL. KUNTO,226,2048.21134482000,1+400,1+500,226,,,,,
4039 - JL. KUNTO,227,2048.21134482000,1+500,1+600,227,,,,,
4039 - JL. KUNTO,228,2048.21134482000,1+600,1+700,228,,,,,
4039 - JL. KUNTO,229,2048.21134482000,1+700,1+800,229,,,,,
4039 - JL. KUNTO,230,2048.21134482000,1+800,1+900,230,,,,,
4039 - JL. KUNTO,231,2048.21134482000,2+000,2+048,231,,,,,
4040 - JL. YOS SUDARSO,233,199.60171612600,0+000,0+100,233,,,,,
4041 - JL. PRAMBANAN,235,481.86077505400,0+000,0+100,235,,,,,
4041 - JL. PRAMBANAN,236,481.86077505400,0+100,0+200,236,,,,,
4041 - JL. PRAMBANAN,237,481.86077505400,0+200,0+300,237,,,,,
4041 - JL. PRAMBANAN,238,481.86077505400,0+400,0+481,238,,,,,
4042 - JL. BOROBUDUR,240,474.23355585300,0+000,0+100,240,,,,,
4042 - JL. BOROBUDUR,241,474.23355585300,0+100,0+200,241,,,,,
4042 - JL. BOROBUDUR,242,474.23355585300,0+200,0+300,242,,,,,
4042 - JL. BOROBUDUR,243,474.23355585300,0+400,0+474,243,,,,,
4043 - JL. KALASAN,245,465.17438971600,0+000,0+100,245,,,,,
4043 - JL. KALASAN,246,465.17438971600,0+100,0+200,246,,,,,
4043 - JL. KALASAN,247,465.17438971600,0+200,0+300,247,,,,,
4043 - JL. KALASAN,248,465.17438971600,0+400,0+465,248,,,,,
4044 - JL. MENDUT,250,218.26553446300,0+000,0+100,250,,,,,
4044 - JL. MENDUT,251,218.26553446300,0+200,0+218,251,,,,,
4045 - JL. SALAK,253,292.61760449500,0+000,0+100,253,,,,,
4045 - JL. SALAK,254,292.61760449500,0+200,0+292,254,,,,,
4046 - JL. MANGGA,256,228.71491476800,0+000,0+100,256,,,,,
4046 - JL. MANGGA,257,228.71491476800,0+200,0+228,257,,,,,
4047 - JL. SAWO,259,187.55837507400,0+000,0+100,259,,,,,
4048 - JL. STASIUN TIMUR,261,240.62255904800,0+000,0+100,261,,,,,
4048 - JL. STASIUN TIMUR,262,240.62255904800,0+200,0+240,262,,,,,
4049 - JL. SEMANGKA,264,353.56320842100,0+000,0+100,264,,,,,
4049 - JL. SEMANGKA,265,353.56320842100,0+100,0+200,265,,,,,
4049 - JL. SEMANGKA,266,353.56320842100,0+300,0+353,266,,,,,
4050 - JL. KESEMEK,268,196.63278516800,0+000,0+100,268,,,,,
4051 - JL. ANGGUR,270,252.72524343500,0+000,0+100,270,,,,,
4051 - JL. ANGGUR,271,252.72524343500,0+200,0+252,271,,,,,
4052 - JL. MANGGIS,273,260.87935805000,0+000,0+100,273,,,,,
4052 - JL. MANGGIS,274,260.87935805000,0+200,0+260,274,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4053 - JL. MELON,276,145.74291885800,0+000,0+100,276,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4054 - JL. SIRSAK,278,145.68679615400,0+000,0+100,278,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4055 - JL. RAMBUTAN,280,281.67572800300,0+000,0+100,280,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4055 - JL. RAMBUTAN,281,281.67572800300,0+200,0+281,281,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4056 - JL. JAMBU,283,361.34822618700,0+000,0+100,283,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4056 - JL. JAMBU,284,361.34822618700,0+100,0+200,284,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4056 - JL. JAMBU,285,361.34822618700,0+300,0+361,285,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4057 - JL. BISMO,287,876.84216251800,0+000,0+100,287,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4057 - JL. BISMO,288,876.84216251800,0+100,0+200,288,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4057 - JL. BISMO,289,876.84216251800,0+200,0+300,289,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4057 - JL. BISMO,290,876.84216251800,0+300,0+400,290,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4057 - JL. BISMO,291,876.84216251800,0+400,0+500,291,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4057 - JL. BISMO,292,876.84216251800,0+500,0+600,292,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4057 - JL. BISMO,293,876.84216251800,0+600,0+700,293,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4057 - JL. BISMO,294,876.84216251800,0+800,0+876,294,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4058 - JL. PARIKESIT,296,782.61647842900,0+000,0+100,296,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4058 - JL. PARIKESIT,297,782.61647842900,0+100,0+200,297,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4058 - JL. PARIKESIT,298,782.61647842900,0+200,0+300,298,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4058 - JL. PARIKESIT,299,782.61647842900,0+300,0+400,299,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4058 - JL. PARIKESIT,300,782.61647842900,0+400,0+500,300,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4058 - JL. PARIKESIT,301,782.61647842900,0+500,0+600,301,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4058 - JL. PARIKESIT,302,782.61647842900,0+700,0+782,302,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4059 - JL. BOLODEWO,304,371.68072955100,0+000,0+100,304,,,,,
4059 - JL. BOLODEWO,305,371.68072955100,0+100,0+200,305,,,,,
4059 - JL. BOLODEWO,306,371.68072955100,0+300,0+371,306,,,,,
4060 - JL. KRESNA,308,457.14735601400,0+000,0+100,308,,,,,
4060 - JL. KRESNA,309,457.14735601400,0+100,0+200,309,,,,,
4060 - JL. KRESNA,310,457.14735601400,0+200,0+300,310,,,,,
4060 - JL. KRESNA,311,457.14735601400,0+400,0+457,311,,,,,
4061 - JL. MARKISA RAJA,313,609.96038908600,0+000,0+100,313,,,,,
4061 - JL. MARKISA RAJA,314,609.96038908600,0+100,0+200,314,,,,,
4061 - JL. MARKISA RAJA,315,609.96038908600,0+200,0+300,315,,,,,
4061 - JL. MARKISA RAJA,316,609.96038908600,0+300,0+400,316,,,,,
4061 - JL. MARKISA RAJA,317,609.96038908600,0+400,0+500,317,,,,,
4061 - JL. MARKISA RAJA,318,609.96038908600,0+600,0+609,318,,,,,
4062 - JL. APEL RAJA,320,212.59714887300,0+000,0+100,320,,,,,
4062 - JL. APEL RAJA,321,212.59714887300,0+200,0+212,321,,,,,
4063 - JL. PEPAYA RAJA,323,211.57021953000,0+000,0+100,323,,,,,
4063 - JL. PEPAYA RAJA,324,211.57021953000,0+200,0+211,324,,,,,
4065 - JL. SAWO RAJA,337,176.87391026000,0+000,0+100,337,,,,,
4067 - JL. KAKAK TUA,345,980.38845641400,0+000,0+100,345,,,,,
4067 - JL. KAKAK TUA,346,980.38845641400,0+100,0+200,346,,,,,
4067 - JL. KAKAK TUA,347,980.38845641400,0+200,0+300,347,,,,,
4067 - JL. KAKAK TUA,348,980.38845641400,0+300,0+400,348,,,,,
4067 - JL. KAKAK TUA,349,980.38845641400,0+400,0+500,349,,,,,
4067 - JL. KAKAK TUA,350,980.38845641400,0+500,0+600,350,,,,,
4067 - JL. KAKAK TUA,351,980.38845641400,0+600,0+700,351,,,,,
4067 - JL. KAKAK TUA,352,980.38845641400,0+700,0+800,352,,,,,
4067 - JL. KAKAK TUA,353,980.38845641400,0+900,0+980,353,,,,,
4068 - JL. KARANGLO I,355,1278.61304597000,0+000,0+100,355,,,,,
4068 - JL. KARANGLO I,356,1278.61304597000,0+100,0+200,356,,,,,
4068 - JL. KARANGLO I,357,1278.61304597000,0+200,0+300,357,,,,,
4068 - JL. KARANGLO I,358,1278.61304597000,0+300,0+400,358,,,,,
4068 - JL. KARANGLO I,359,1278.61304597000,0+400,0+500,359,,,,,
4068 - JL. KARANGLO I,360,1278.61304597000,0+500,0+600,360,,,,,
4068 - JL. KARANGLO I,361,1278.61304597000,0+600,0+700,361,,,,,
4068 - JL. KARANGLO I,362,1278.61304597000,0+700,0+800,362,,,,,
4068 - JL. KARANGLO I,363,1278.61304597000,0+800,0+900,363,,,,,
4068 - JL. KARANGLO I,364,1278.61304597000,0+900,1+000,364,,,,,
4068 - JL. KARANGLO I,365,1278.61304597000,1+000,1+100,365,,,,,
4068 - JL. KARANGLO I,366,1278.61304597000,1+200,1+276,366,,,,,
4069 - JL. KARANGLO II,368,128.62837824100,0+000,0+100,368,,,,,
4071 - JL. SEMBADA,375,283.70035586800,0+000,0+100,375,,,,,
4071 - JL. SEMBADA,376,283.70035586800,0+200,0+283,376,,,,,
4072 - JL. KYAI SERANG,378,241.21844653400,0+000,0+100,378,,,,,
4072 - JL. KYAI SERANG,379,241.21844653400,0+200,0+241,379,,,,,
4073 - JL SUHADA HAJI,381,1273.49095589000,0+000,0+100,381,,,,,
4073 - JL SUHADA HAJI,382,1273.49095589000,0+100,0+200,382,,,,,
4073 - JL SUHADA HAJI,383,1273.49095589000,0+200,0+300,383,,,,,
4073 - JL SUHADA HAJI,384,1273.49095589000,0+300,0+400,384,,,,,
4073 - JL SUHADA HAJI,385,1273.49095589000,0+400,0+500,385,,,,,
4073 - JL SUHADA HAJI,386,1273.49095589000,0+500,0+600,386,,,,,
4073 - JL SUHADA HAJI,387,1273.49095589000,0+600,0+700,387,,,,,
4073 - JL SUHADA HAJI,388,1273.49095589000,0+700,0+800,388,,,,,
4073 - JL SUHADA HAJI,389,1273.49095589000,0+800,0+900,389,,,,,
4073 - JL SUHADA HAJI,390,1273.49095589000,0+900,1+000,390,,,,,
4073 - JL SUHADA HAJI,391,1273.49095589000,1+000,1+100,391,,,,,
4073 - JL SUHADA HAJI,392,1273.49095589000,1+200,1+273,392,,,,,
4074 - JL. KUTILANG,394,159.41779441000,0+000,0+100,394,,,,,
4075 - JL. JL. MANYAR,396,587.81234804000,0+000,0+100,396,,,,,
4075 - JL. JL. MANYAR,397,587.81234804000,0+100,0+200,397,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4075 - JL. JL. MANYAR,398,587.81234804000,0+200,0+300,398,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4075 - JL. JL. MANYAR,399,587.81234804000,0+300,0+400,399,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4075 - JL. JL. MANYAR,400,587.81234804000,0+500,0+587,400,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4076 - JL. S. PARMAN,402,212.72821791000,0+000,0+100,402,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4076 - JL. S. PARMAN,403,212.72821791000,0+200,0+212,403,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4077 - JL. PANJAITAN,405,608.25528260300,0+000,0+100,405,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4077 - JL. PANJAITAN,406,608.25528260300,0+100,0+200,406,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4077 - JL. PANJAITAN,407,608.25528260300,0+200,0+300,407,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4077 - JL. PANJAITAN,408,608.25528260300,0+300,0+400,408,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4077 - JL. PANJAITAN,409,608.25528260300,0+400,0+500,409,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4077 - JL. PANJAITAN,410,608.25528260300,0+600,0+608,410,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4078 - JL. SUMATRA,412,197.59607567900,0+000,0+100,412,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4080 - JL. KALIMANTAN,415,395.86291941400,0+000,0+100,415,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4080 - JL. KALIMANTAN,416,395.86291941400,0+100,0+200,416,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4080 - JL. KALIMANTAN,417,395.86291941400,0+300,0+300,417,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4081 - JL. MADURA,419,353.75838164800,0+000,0+100,419,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4081 - JL. MADURA,420,353.75838164800,0+100,0+200,420,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4081 - JL. MADURA,421,353.75838164800,0+300,0+353,421,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4082 - JL. SULAWESI,423,192.24043788000,0+000,0+100,423,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4084 - JL. SUMBAWA,426,212.44624901900,0+000,0+100,426,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4084 - JL. SUMBAWA,427,212.44624901900,0+200,0+212,427,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4085 - JL. CENDRAWASIH,429,385.05539182300,0+000,0+100,429,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4085 - JL. CENDRAWASIH,430,385.05539182300,0+100,0+200,430,,,,,
4085 - JL. CENDRAWASIH,431,385.05539182300,0+300,0+385,431,,,,,
4086 - JL. RAJAWALI,433,694.68675667100,0+000,0+100,433,,,,,
4086 - JL. RAJAWALI,434,694.68675667100,0+100,0+200,434,,,,,
4086 - JL. RAJAWALI,435,694.68675667100,0+200,0+300,435,,,,,
4086 - JL. RAJAWALI,436,694.68675667100,0+300,0+400,436,,,,,
4086 - JL. RAJAWALI,437,694.68675667100,0+400,0+500,437,,,,,
4086 - JL. RAJAWALI,438,694.68675667100,0+600,0+694,438,,,,,
4087 - JL. MENUR,440,319.35300893800,0+000,0+100,440,,,,,
4087 - JL. MENUR,441,319.35300893800,0+100,0+200,441,,,,,
4087 - JL. MENUR,442,319.35300893800,0+300,0+319,442,,,,,
4088 - JL. NIAS,444,285.03591913600,0+000,0+100,444,,,,,
4088 - JL. NIAS,445,285.03591913600,0+200,0+285,445,,,,,
4089 - JL. KENARI,447,657.00116993000,0+000,0+100,447,,,,,
4089 - JL. KENARI,448,657.00116993000,0+100,0+200,448,,,,,
4089 - JL. KENARI,449,657.00116993000,0+200,0+300,449,,,,,
4089 - JL. KENARI,450,657.00116993000,0+300,0+400,450,,,,,
4089 - JL. KENARI,451,657.00116993000,0+400,0+500,451,,,,,
4089 - JL. KENARI,452,657.00116993000,0+600,0+657,452,,,,,
4090 - JL. PARKIT,454,291.26954464800,0+000,0+100,454,,,,,
4090 - JL. PARKIT,455,291.26954464800,0+200,0+291,455,,,,,
4091 - JL. BETET,457,797.86521984500,0+000,0+100,457,,,,,
4091 - JL. BETET,458,797.86521984500,0+100,0+200,458,,,,,
4091 - JL. BETET,459,797.86521984500,0+200,0+300,459,,,,,
4091 - JL. BETET,460,797.86521984500,0+300,0+400,460,,,,,
4091 - JL. BETET,461,797.86521984500,0+400,0+500,461,,,,,
4091 - JL. BETET,462,797.86521984500,0+500,0+600,462,,,,,
4091 - JL. BETET,463,797.86521984500,0+700,0+797,463,,,,,
4092 - JL. SRITI,465,592.57136006800,0+000,0+100,465,,,,,
4092 - JL. SRITI,466,592.57136006800,0+100,0+200,466,,,,,
4092 - JL. SRITI,467,592.57136006800,0+200,0+300,467,,,,,
4092 - JL. SRITI,468,592.57136006800,0+300,0+400,468,,,,,
4092 - JL. SRITI,469,592.57136006800,0+500,0+592,469,,,,,
4094 - JL. CEMPAKA II,472,128.91534048900,0+000,0+100,472,,,,,
4095 - JL. CEMPAKA III,474,153.06134520100,0+000,0+100,474,,,,,
4097 - JL. ANGGREK II,476,197.97097587100,0+000,0+100,476,,,,,
4098 - JL. JUANDA,478,2348.19164622000,0+000,0+100,478,,,,,
4098 - JL. JUANDA,479,2348.19164622000,0+100,0+200,479,,,,,
